mutantId,project,package,path,filename,class,method,eventType,originalExp,mutatedExp,startLine,endLine,sourceCodeLocation,evaluationResult
7554,Gson-18,com.google.gson.internal.bind,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/internal/bind,JsonTreeReader.java,JsonTreeReader,nextLong,EVR,<METHOD_INVOCATION(long)>,<DEFAULT>,223,235,229,((JsonPrimitive)peekStack()).getAsLong() |==> 0L
7555,Gson-18,com.google.gson.internal.bind,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/internal/bind,JsonTreeReader.java,JsonTreeReader,nextLong,STD,<CALL>,<NO-OP>,223,235,230,popStack(); |==> <NO-OP>
7556,Gson-18,com.google.gson.internal.bind,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/internal/bind,JsonTreeReader.java,JsonTreeReader,nextLong,LVR,0,POS,223,235,231,0 |==> 1
7557,Gson-18,com.google.gson.internal.bind,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/internal/bind,JsonTreeReader.java,JsonTreeReader,nextLong,LVR,0,NEG,223,235,231,0 |==> -1
7558,Gson-18,com.google.gson.internal.bind,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/internal/bind,JsonTreeReader.java,JsonTreeReader,nextLong,ROR,">(int,int)","!=(int,int)",223,235,231,stackSize > 0 |==> stackSize != 0
7559,Gson-18,com.google.gson.internal.bind,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/internal/bind,JsonTreeReader.java,JsonTreeReader,nextLong,ROR,">(int,int)","<(int,int)",223,235,231,stackSize > 0 |==> stackSize < 0
7560,Gson-18,com.google.gson.internal.bind,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/internal/bind,JsonTreeReader.java,JsonTreeReader,nextLong,ROR,">(int,int)","<=(int,int)",223,235,231,stackSize > 0 |==> stackSize <= 0
7561,Gson-18,com.google.gson.internal.bind,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/internal/bind,JsonTreeReader.java,JsonTreeReader,nextLong,ROR,">(int,int)","==(int,int)",223,235,231,stackSize > 0 |==> stackSize == 0
7562,Gson-18,com.google.gson.internal.bind,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/internal/bind,JsonTreeReader.java,JsonTreeReader,nextLong,ROR,">(int,int)",">=(int,int)",223,235,231,stackSize > 0 |==> stackSize >= 0
7563,Gson-18,com.google.gson.internal.bind,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/internal/bind,JsonTreeReader.java,JsonTreeReader,nextLong,ROR,">(int,int)","FALSE(int,int)",223,235,231,stackSize > 0 |==> false
7564,Gson-18,com.google.gson.internal.bind,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/internal/bind,JsonTreeReader.java,JsonTreeReader,nextLong,ROR,">(int,int)","TRUE(int,int)",223,235,231,stackSize > 0 |==> true
7565,Gson-18,com.google.gson.internal.bind,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/internal/bind,JsonTreeReader.java,JsonTreeReader,nextLong,LVR,POS,0,223,235,232,1 |==> 0
7566,Gson-18,com.google.gson.internal.bind,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/internal/bind,JsonTreeReader.java,JsonTreeReader,nextLong,LVR,POS,NEG,223,235,232,1 |==> -1
7567,Gson-18,com.google.gson.internal.bind,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/internal/bind,JsonTreeReader.java,JsonTreeReader,nextLong,AOR,"-(int,int)","%(int,int)",223,235,232,stackSize - 1 |==> stackSize % 1
7568,Gson-18,com.google.gson.internal.bind,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/internal/bind,JsonTreeReader.java,JsonTreeReader,nextLong,AOR,"-(int,int)","*(int,int)",223,235,232,stackSize - 1 |==> stackSize * 1
7569,Gson-18,com.google.gson.internal.bind,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/internal/bind,JsonTreeReader.java,JsonTreeReader,nextLong,AOR,"-(int,int)","+(int,int)",223,235,232,stackSize - 1 |==> stackSize + 1
7570,Gson-18,com.google.gson.internal.bind,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/internal/bind,JsonTreeReader.java,JsonTreeReader,nextLong,AOR,"-(int,int)","/(int,int)",223,235,232,stackSize - 1 |==> stackSize / 1
7571,Gson-18,com.google.gson.internal.bind,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/internal/bind,JsonTreeReader.java,JsonTreeReader,nextLong,STD,<INC>,<NO-OP>,223,235,232,pathIndices[stackSize - 1]++; |==> <NO-OP>
7572,Gson-18,com.google.gson.internal.bind,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/internal/bind,JsonTreeReader.java,JsonTreeReader,nextLong,EVR,<IDENTIFIER(long)>,<DEFAULT>,223,235,234,result |==> 0L
7573,Gson-18,com.google.gson.internal.bind,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/internal/bind,JsonTreeReader.java,JsonTreeReader,nextInt,EVR,<METHOD_INVOCATION(com.google.gson.stream.JsonToken)>,<DEFAULT>,237,249,238,peek() |==> null
7574,Gson-18,com.google.gson.internal.bind,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/internal/bind,JsonTreeReader.java,JsonTreeReader,nextInt,ROR,"!=(java.lang.Object,java.lang.Object)","==(java.lang.Object,java.lang.Object)",237,249,239,token != JsonToken.NUMBER |==> token == JsonToken.NUMBER
7575,Gson-18,com.google.gson.internal.bind,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/internal/bind,JsonTreeReader.java,JsonTreeReader,nextInt,ROR,"!=(java.lang.Object,java.lang.Object)","FALSE(java.lang.Object,java.lang.Object)",237,249,239,token != JsonToken.NUMBER |==> false
7576,Gson-18,com.google.gson.internal.bind,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/internal/bind,JsonTreeReader.java,JsonTreeReader,nextInt,ROR,"!=(java.lang.Object,java.lang.Object)","TRUE(java.lang.Object,java.lang.Object)",237,249,239,token != JsonToken.NUMBER |==> true
7577,Gson-18,com.google.gson.internal.bind,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/internal/bind,JsonTreeReader.java,JsonTreeReader,nextInt,ROR,"!=(java.lang.Object,java.lang.Object)","==(java.lang.Object,java.lang.Object)",237,249,239,token != JsonToken.STRING |==> token == JsonToken.STRING
7578,Gson-18,com.google.gson.internal.bind,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/internal/bind,JsonTreeReader.java,JsonTreeReader,nextInt,ROR,"!=(java.lang.Object,java.lang.Object)","FALSE(java.lang.Object,java.lang.Object)",237,249,239,token != JsonToken.STRING |==> false
7579,Gson-18,com.google.gson.internal.bind,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/internal/bind,JsonTreeReader.java,JsonTreeReader,nextInt,ROR,"!=(java.lang.Object,java.lang.Object)","TRUE(java.lang.Object,java.lang.Object)",237,249,239,token != JsonToken.STRING |==> true
7580,Gson-18,com.google.gson.internal.bind,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/internal/bind,JsonTreeReader.java,JsonTreeReader,nextInt,COR,"&&(boolean,boolean)","!=(boolean,boolean)",237,249,239,token != JsonToken.NUMBER && token != JsonToken.STRING |==> token != JsonToken.NUMBER != (token != JsonToken.STRING)
7581,Gson-18,com.google.gson.internal.bind,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/internal/bind,JsonTreeReader.java,JsonTreeReader,nextInt,COR,"&&(boolean,boolean)","==(boolean,boolean)",237,249,239,token != JsonToken.NUMBER && token != JsonToken.STRING |==> token != JsonToken.NUMBER == (token != JsonToken.STRING)
7582,Gson-18,com.google.gson.internal.bind,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/internal/bind,JsonTreeReader.java,JsonTreeReader,nextInt,COR,"&&(boolean,boolean)","FALSE(boolean,boolean)",237,249,239,token != JsonToken.NUMBER && token != JsonToken.STRING |==> false
7583,Gson-18,com.google.gson.internal.bind,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/internal/bind,JsonTreeReader.java,JsonTreeReader,nextInt,COR,"&&(boolean,boolean)","LHS(boolean,boolean)",237,249,239,token != JsonToken.NUMBER && token != JsonToken.STRING |==> token != JsonToken.NUMBER
7584,Gson-18,com.google.gson.internal.bind,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/internal/bind,JsonTreeReader.java,JsonTreeReader,nextInt,COR,"&&(boolean,boolean)","RHS(boolean,boolean)",237,249,239,token != JsonToken.NUMBER && token != JsonToken.STRING |==> token != JsonToken.STRING
7585,Gson-18,com.google.gson.internal.bind,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/internal/bind,JsonTreeReader.java,JsonTreeReader,nextInt,COR,"&&(boolean,boolean)","TRUE(boolean,boolean)",237,249,239,token != JsonToken.NUMBER && token != JsonToken.STRING |==> true
7586,Gson-18,com.google.gson.internal.bind,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/internal/bind,JsonTreeReader.java,JsonTreeReader,nextInt,COR,"&&(boolean,boolean)","||(boolean,boolean)",237,249,239,token != JsonToken.NUMBER && token != JsonToken.STRING |==> token != JsonToken.NUMBER || token != JsonToken.STRING
7587,Gson-18,com.google.gson.internal.bind,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/internal/bind,JsonTreeReader.java,JsonTreeReader,nextInt,LVR,<CLASS>,<EMPTY>,237,249,241,"""Expected "" |==> """""
7588,Gson-18,com.google.gson.internal.bind,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/internal/bind,JsonTreeReader.java,JsonTreeReader,nextInt,LVR,<CLASS>,<EMPTY>,237,249,241,""" but was "" |==> """""
7589,Gson-18,com.google.gson.internal.bind,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/internal/bind,JsonTreeReader.java,JsonTreeReader,nextInt,EVR,<METHOD_INVOCATION(int)>,<DEFAULT>,237,249,243,((JsonPrimitive)peekStack()).getAsInt() |==> 0
7590,Gson-18,com.google.gson.internal.bind,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/internal/bind,JsonTreeReader.java,JsonTreeReader,nextInt,STD,<CALL>,<NO-OP>,237,249,244,popStack(); |==> <NO-OP>
7591,Gson-18,com.google.gson.internal.bind,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/internal/bind,JsonTreeReader.java,JsonTreeReader,nextInt,LVR,0,POS,237,249,245,0 |==> 1
7592,Gson-18,com.google.gson.internal.bind,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/internal/bind,JsonTreeReader.java,JsonTreeReader,nextInt,LVR,0,NEG,237,249,245,0 |==> -1
7593,Gson-18,com.google.gson.internal.bind,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/internal/bind,JsonTreeReader.java,JsonTreeReader,nextInt,ROR,">(int,int)","!=(int,int)",237,249,245,stackSize > 0 |==> stackSize != 0
7594,Gson-18,com.google.gson.internal.bind,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/internal/bind,JsonTreeReader.java,JsonTreeReader,nextInt,ROR,">(int,int)","<(int,int)",237,249,245,stackSize > 0 |==> stackSize < 0
7595,Gson-18,com.google.gson.internal.bind,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/internal/bind,JsonTreeReader.java,JsonTreeReader,nextInt,ROR,">(int,int)","<=(int,int)",237,249,245,stackSize > 0 |==> stackSize <= 0
7596,Gson-18,com.google.gson.internal.bind,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/internal/bind,JsonTreeReader.java,JsonTreeReader,nextInt,ROR,">(int,int)","==(int,int)",237,249,245,stackSize > 0 |==> stackSize == 0
7597,Gson-18,com.google.gson.internal.bind,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/internal/bind,JsonTreeReader.java,JsonTreeReader,nextInt,ROR,">(int,int)",">=(int,int)",237,249,245,stackSize > 0 |==> stackSize >= 0
7598,Gson-18,com.google.gson.internal.bind,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/internal/bind,JsonTreeReader.java,JsonTreeReader,nextInt,ROR,">(int,int)","FALSE(int,int)",237,249,245,stackSize > 0 |==> false
7599,Gson-18,com.google.gson.internal.bind,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/internal/bind,JsonTreeReader.java,JsonTreeReader,nextInt,ROR,">(int,int)","TRUE(int,int)",237,249,245,stackSize > 0 |==> true
7600,Gson-18,com.google.gson.internal.bind,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/internal/bind,JsonTreeReader.java,JsonTreeReader,nextInt,LVR,POS,0,237,249,246,1 |==> 0
7601,Gson-18,com.google.gson.internal.bind,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/internal/bind,JsonTreeReader.java,JsonTreeReader,nextInt,LVR,POS,NEG,237,249,246,1 |==> -1
7602,Gson-18,com.google.gson.internal.bind,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/internal/bind,JsonTreeReader.java,JsonTreeReader,nextInt,AOR,"-(int,int)","%(int,int)",237,249,246,stackSize - 1 |==> stackSize % 1
7603,Gson-18,com.google.gson.internal.bind,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/internal/bind,JsonTreeReader.java,JsonTreeReader,nextInt,AOR,"-(int,int)","*(int,int)",237,249,246,stackSize - 1 |==> stackSize * 1
7604,Gson-18,com.google.gson.internal.bind,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/internal/bind,JsonTreeReader.java,JsonTreeReader,nextInt,AOR,"-(int,int)","+(int,int)",237,249,246,stackSize - 1 |==> stackSize + 1
7605,Gson-18,com.google.gson.internal.bind,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/internal/bind,JsonTreeReader.java,JsonTreeReader,nextInt,AOR,"-(int,int)","/(int,int)",237,249,246,stackSize - 1 |==> stackSize / 1
7606,Gson-18,com.google.gson.internal.bind,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/internal/bind,JsonTreeReader.java,JsonTreeReader,nextInt,STD,<INC>,<NO-OP>,237,249,246,pathIndices[stackSize - 1]++; |==> <NO-OP>
7607,Gson-18,com.google.gson.internal.bind,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/internal/bind,JsonTreeReader.java,JsonTreeReader,nextInt,EVR,<IDENTIFIER(int)>,<DEFAULT>,237,249,248,result |==> 0
7608,Gson-18,com.google.gson.internal.bind,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/internal/bind,JsonTreeReader.java,JsonTreeReader,close,STD,<ASSIGN>,<NO-OP>,251,254,252,stack = new Object[]{SENTINEL_CLOSED}; |==> <NO-OP>
7609,Gson-18,com.google.gson.internal.bind,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/internal/bind,JsonTreeReader.java,JsonTreeReader,close,LVR,POS,0,251,254,253,1 |==> 0
7610,Gson-18,com.google.gson.internal.bind,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/internal/bind,JsonTreeReader.java,JsonTreeReader,close,LVR,POS,NEG,251,254,253,1 |==> -1
7611,Gson-18,com.google.gson.internal.bind,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/internal/bind,JsonTreeReader.java,JsonTreeReader,close,STD,<ASSIGN>,<NO-OP>,251,254,253,stackSize = 1; |==> <NO-OP>
7612,Gson-18,com.google.gson.internal.bind,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/internal/bind,JsonTreeReader.java,JsonTreeReader,skipValue,ROR,"==(java.lang.Object,java.lang.Object)","!=(java.lang.Object,java.lang.Object)",256,269,257,peek() == JsonToken.NAME |==> peek() != JsonToken.NAME
7613,Gson-18,com.google.gson.internal.bind,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/internal/bind,JsonTreeReader.java,JsonTreeReader,skipValue,ROR,"==(java.lang.Object,java.lang.Object)","FALSE(java.lang.Object,java.lang.Object)",256,269,257,peek() == JsonToken.NAME |==> false
7614,Gson-18,com.google.gson.internal.bind,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/internal/bind,JsonTreeReader.java,JsonTreeReader,skipValue,ROR,"==(java.lang.Object,java.lang.Object)","TRUE(java.lang.Object,java.lang.Object)",256,269,257,peek() == JsonToken.NAME |==> true
7615,Gson-18,com.google.gson.internal.bind,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/internal/bind,JsonTreeReader.java,JsonTreeReader,skipValue,STD,<CALL>,<NO-OP>,256,269,258,nextName(); |==> <NO-OP>
7616,Gson-18,com.google.gson.internal.bind,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/internal/bind,JsonTreeReader.java,JsonTreeReader,skipValue,LVR,POS,0,256,269,259,2 |==> 0
7617,Gson-18,com.google.gson.internal.bind,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/internal/bind,JsonTreeReader.java,JsonTreeReader,skipValue,LVR,POS,NEG,256,269,259,2 |==> -2
